"Date","Parameter","Rhat","ESS_Bulk","ESS_Tail","Block","Step"
1990-01-01,"b_Intercept",1.00110954709973,2835.67629388394,2200.70183555378,1,1
1990-01-01,"b_CAPE",1.00189712727615,2932.57630551268,2230.2471542312,1,1
1990-01-01,"sigma",1.0024106039183,2545.72361834672,2065.18171355477,1,1
1990-01-01,"Intercept",1.00001945989236,2850.63918140333,2189.73654720144,1,1
1990-02-01,"b_Intercept",1.00110954709973,2835.67629388394,2200.70183555378,1,2
1990-02-01,"b_CAPE",1.00189712727615,2932.57630551268,2230.2471542312,1,2
1990-02-01,"sigma",1.0024106039183,2545.72361834672,2065.18171355477,1,2
1990-02-01,"Intercept",1.00001945989236,2850.63918140333,2189.73654720144,1,2
1990-03-01,"b_Intercept",1.00017760412827,2594.94912319859,2170.69445085688,1,3
1990-03-01,"b_CAPE",0.99980807465637,2697.13570846285,2051.54425888443,1,3
1990-03-01,"sigma",0.999961297972581,2833.47401972156,1772.56565569727,1,3
1990-03-01,"Intercept",0.999863026209445,2593.99176046234,2431.92043171455,1,3
1990-04-01,"b_Intercept",1.00025756136785,2327.15755939122,2214.05506959027,1,4
1990-04-01,"b_CAPE",1.00011155931536,2472.85262437948,2080.6098258479,1,4
1990-04-01,"sigma",1.00115183792459,3463.94181786191,2444.57097609603,1,4
1990-04-01,"Intercept",0.999900713964158,2556.45840077603,2086.61751094865,1,4
1990-05-01,"b_Intercept",0.999901765160249,3461.54169006924,1969.7124505988,1,5
1990-05-01,"b_CAPE",1.00002061124417,3543.27061326803,2552.91558279774,1,5
1990-05-01,"sigma",1.00033849091547,3528.22303968358,2393.91035046498,1,5
1990-05-01,"Intercept",0.999697606886054,2781.52650187045,1975.57496645456,1,5
1990-06-01,"b_Intercept",0.999855727169027,2503.66048932926,2416.09138319694,1,6
1990-06-01,"b_CAPE",1.0001166726288,2553.26081904019,2106.03085627487,1,6
1990-06-01,"sigma",1.0001705699154,2981.17479973034,2490.65175999983,1,6
1990-06-01,"Intercept",1.00003175495989,2708.5808086493,2236.46507182654,1,6
1990-07-01,"b_Intercept",0.999916340763034,2746.58977404064,2191.66488911153,1,7
1990-07-01,"b_CAPE",1.00004678859048,2956.1079496836,2145.70359783958,1,7
1990-07-01,"sigma",1.00151660836993,2940.7395177645,2042.01954536618,1,7
1990-07-01,"Intercept",1.0009967169252,3060.94393735544,2144.49925110934,1,7
1990-08-01,"b_Intercept",1.00028127799142,3551.90750176464,2130.7503968084,1,8
1990-08-01,"b_CAPE",1.00020704791215,3555.4660451302,2303.43998181598,1,8
1990-08-01,"sigma",0.999729169673412,3278.05931011752,2607.19145837523,1,8
1990-08-01,"Intercept",1.00015939731223,3118.7601551909,2373.17871957789,1,8
1990-09-01,"b_Intercept",0.999921398998817,2952.3236496682,2306.37738753481,1,9
1990-09-01,"b_CAPE",0.9997942242674,3048.25258967593,2014.79027753486,1,9
1990-09-01,"sigma",1.00168392366546,2597.18581914084,1783.27270258899,1,9
1990-09-01,"Intercept",1.00004880137506,2738.63605694202,2026.08210461397,1,9
1990-10-01,"b_Intercept",1.00138901437615,2784.97151583391,2286.2078303747,1,10
1990-10-01,"b_CAPE",1.0004306679861,2742.95293003788,2039.65231347843,1,10
1990-10-01,"sigma",1.00027664243716,2953.16268675577,2292.50297257884,1,10
1990-10-01,"Intercept",0.999810434244539,3181.71068905167,2550.29290328514,1,10
1990-11-01,"b_Intercept",1.00102508999478,2871.69377098123,2140.35748383617,1,11
1990-11-01,"b_CAPE",0.999723809244068,2962.66106516929,2123.13860289342,1,11
1990-11-01,"sigma",0.999799829230341,2608.72771731366,2218.97391862655,1,11
1990-11-01,"Intercept",1.00226270698005,2950.06938280243,2195.42425907382,1,11
1990-12-01,"b_Intercept",1.00140356620033,2692.16843582467,2027.4792182049,1,12
1990-12-01,"b_CAPE",1.00173130467853,2663.44204487083,2233.79845917838,1,12
1990-12-01,"sigma",1.00028500621132,2831.76517278277,2143.79790437213,1,12
1990-12-01,"Intercept",0.999845557688582,2573.07599356033,1929.78907165154,1,12
1991-01-01,"b_Intercept",1.00101246630556,2840.92017155901,2259.49929643556,1,13
1991-01-01,"b_CAPE",1.0014352438425,2759.72107677911,2335.11407086797,1,13
1991-01-01,"sigma",0.999719167741924,3198.3521262007,2308.90172971406,1,13
1991-01-01,"Intercept",0.999887946367814,3198.67134676887,2192.29921179724,1,13
1991-02-01,"b_Intercept",1.00020922948013,3292.48612200753,2229.62415716193,1,14
1991-02-01,"b_CAPE",1.00042555711023,3353.43552348457,2466.78849112193,1,14
1991-02-01,"sigma",1.00045884323716,3126.05643994375,2214.55183581445,1,14
1991-02-01,"Intercept",0.999984425002357,3085.96149305628,1913.59035798867,1,14
1991-03-01,"b_Intercept",0.999747309624751,2631.63507628742,2350.40580564288,1,15
1991-03-01,"b_CAPE",0.999690676828535,2677.76632559934,2356.58697645692,1,15
1991-03-01,"sigma",1.0008717690193,2456.53333203553,2155.76398816023,1,15
1991-03-01,"Intercept",1.00019349789523,2622.75992235914,2029.82324798091,1,15
1991-04-01,"b_Intercept",1.00153895618785,2401.4674275733,1876.99865126882,1,16
1991-04-01,"b_CAPE",1.00098967445137,2535.57760645049,2059.00087821649,1,16
1991-04-01,"sigma",0.999952331792896,2860.83199775117,2256.87539842374,1,16
1991-04-01,"Intercept",1.00097042695446,2705.36713075558,1990.14309540079,1,16
1991-05-01,"b_Intercept",0.999926325554622,2815.57381092652,2178.19545816665,1,17
1991-05-01,"b_CAPE",1.00038317667041,2946.89038244752,2157.28984392226,1,17
