"Date","Predicted","Actual","Upper","Lower","Lpds"
1990-01-01,4.65964909956294,14.9579481869857,7.16349260762449,1.93203008060971,-5.45776585239849
1990-02-01,4.99554750330978,14.9496055876918,7.35651794988474,2.33498619488219,-5.26358308443303
1990-03-01,4.79326015920354,15.0549821102289,7.23540034734811,2.09389860257871,-5.44408435418389
1990-04-01,4.80558067749603,15.2061165216084,7.24208838717986,2.10935987653935,-5.53405014577863
1990-05-01,4.44623330823505,14.4544864274152,7.04362908812715,1.6846971726249,-5.25984809495899
1990-06-01,4.18244099451498,14.4554102325362,6.91202673871718,1.37983527090184,-5.40103597208624
1990-07-01,4.21878432844417,14.5501488443076,6.94981474235852,1.48484467129343,-5.46991413539019
1990-08-01,5.20666973538239,15.7056454563594,7.4841603372005,2.67730730802333,-5.64713546951968
1990-09-01,5.74918644566874,16.1303222714911,7.97463195097439,3.3122363766055,-5.58815557439279
1990-10-01,6.0514877695573,15.8303544825237,8.31985834475345,3.66981233817132,-5.21084474386488
1990-11-01,5.820315191227,15.4197519131953,8.05294886226335,3.39669323876349,-5.09905240157477
1990-12-01,5.40815898177463,14.522336198856,7.63417832724571,2.91317092318533,-4.80640535234511
1991-01-01,5.65682314011465,14.649112480056,7.82695587440923,3.14866369930104,-4.81272052148643
1991-02-01,4.558984489584,13.1239838863996,7.09504864907839,1.81304819158054,-4.53568541707081
1991-03-01,4.26767451305011,11.7078155885305,6.96297451062722,1.45702028684624,-3.97654098893576
1991-04-01,4.05624987740263,11.4806604908808,6.86592582509712,1.19420892499656,-3.96137381445694
1991-05-01,4.13154253675151,12.2273327511674,6.8943109066853,1.28539386343712,-4.27598833175409
1991-06-01,4.14422821431104,11.9315518156239,6.90046955662245,1.30170133039287,-4.12968601219807
1991-07-01,3.98129081496818,11.5910942632518,6.83643434967942,1.21337439734245,-3.98957305510895
1991-08-01,3.72043043925214,11.0991402751023,6.73296969423573,0.890971281691978,-3.87678974811791
1991-09-01,3.81932099158284,9.81340932644539,6.76932000860853,1.01378613117106,-3.34627738583531
1991-10-01,3.82448617939969,10.1914025159171,6.77126104450174,1.02003624931766,-3.47828074911546
1991-11-01,3.8629764348898,10.7851720372497,6.78582047503227,1.06661125352594,-3.69245254311118
1991-12-01,3.76548442509528,10.8952469055153,6.74980911056279,0.946633145718474,-3.77369816932534
1992-01-01,2.89527330842619,10.0688389241661,6.4141290240174,-0.0783894293937279,-3.74190156803535
1992-02-01,3.01658711719448,9.75652099875555,6.45804767985223,0.0775599147466193,-3.5814349450036
1992-03-01,3.20767988675156,10.393468426541,6.52066370906259,0.324408275754877,-3.76132732908365
1992-04-01,3.19640426384278,9.92473008658468,6.51533092545184,0.310196188218723,-3.58355879203892
1992-05-01,2.9659792959851,9.40228370768157,6.44382637035643,0.0127666149351986,-3.47050646124593
1992-06-01,3.18738227051648,8.91511606171027,6.51106399150628,0.299212959303269,-3.24077323054698
1992-07-01,3.06573005622622,7.48956599860078,6.50474159530387,0.0288665607732048,-2.90591100680498
1992-08-01,3.00041698363963,7.50521177233503,6.4814091236122,-0.0547954696990464,-2.92579704666192
1992-09-01,3.00902973937379,6.95448776410601,6.48465946175244,-0.0439745793200776,-2.79941298925952
1992-10-01,3.22706591462338,6.95463672685392,6.56253788860818,0.237322756168143,-2.75133064222881
1992-11-01,2.92858416175789,7.3658714499208,6.45981055541853,-0.144998249656919,-2.91024191259605
1992-12-01,2.53247385884537,6.92570001637467,6.34502666121556,-0.662800954283012,-2.90411286992571
1993-01-01,2.57662720056603,6.89205544225495,6.27672746563316,-0.545233634089974,-2.87522413610457
1993-02-01,2.43254206326527,5.96008359866009,6.21818802174463,-0.737744921883468,-2.71794453546581
1993-03-01,2.23136371465134,5.84589498500139,6.14403172241735,-1.00528273463107,-2.73776302984229
1993-04-01,2.48965956321026,6.58908204128836,6.24167010416941,-0.660602792915142,-2.82910183448175
1993-05-01,2.4505464793919,7.09717971550785,6.22570222015465,-0.713453191296983,-2.95313874440592
1993-06-01,2.39162627388912,7.60336204726311,6.2059694030282,-0.792888182402337,-3.09765154206082
1993-07-01,2.4201388706869,7.6491577847394,6.23321387708476,-0.76744919434458,-3.11560928999646
1993-08-01,2.25764139776603,7.43238863252456,6.17832855432677,-0.97922902277164,-3.09995852417695
1993-09-01,2.13868834636952,7.60979634683006,6.13705888577667,-1.13356441653803,-3.18081193934823
1993-10-01,2.06278004159929,7.74932393810008,6.10857916443688,-1.23398367275492,-3.24191153216028
1993-11-01,2.10955260054671,7.91503760691608,6.12579449224843,-1.17201619269796,-3.27792327854867
1993-12-01,2.02632518535872,8.1575467808096,6.09711977859966,-1.28218972332253,-3.37677345935584
1994-01-01,1.88910934170751,8.4698885504678,5.91080668128718,-1.50244581173741,-3.50279164285476
1994-02-01,1.98627332971949,8.57409168935146,5.94807355198259,-1.37776327959263,-3.5088287729359
1994-03-01,2.2686218975438,8.52579855183389,6.05714411002179,-1.00365296697956,-3.40760113437183
1994-04-01,2.77900732916844,8.98080685186899,6.25146786667156,-0.320230564422651,-3.40434489708212
1994-05-01,2.68636417259044,8.52781230578765,6.21430614918868,-0.443254044582074,-3.28449713295714
1994-06-01,2.62453010637007,8.71658207274504,6.18980149413402,-0.52537821890856,-3.36345872009923
1994-07-01,2.72743389641466,8.57371728216079,6.26705339537788,-0.310908925437281,-3.27942412876403
1994-08-01,2.41882773957746,8.13150700249778,6.15906925297649,-0.72125482929335,-3.23142595041385
1994-09-01,2.39183400194621,8.34676666405327,6.14962186930005,-0.7562967329308,-3.30499565806595
