Date,CAPE,CPI,GS10,Real_Return_10Y,Inflation,Inflation_10Y_Rolling,Inflation_Category
1921-02-01,5.274857191205047,18.4,5.024166666666666,17.010499357006516,-5.641025641025643,7.8889980817567045,high
1921-03-01,5.192348158684179,18.3,4.958333333333333,17.529084842368103,-7.106598984771562,7.916252391028437,high
1921-04-01,5.297085922739677,18.1,4.8925,16.24222384357481,-10.837438423645319,7.942760479999364,high
1921-05-01,5.609469225330776,17.7,4.826666666666666,14.612928022673488,-14.077669902912627,7.928621810798094,high
1921-06-01,5.216110960989321,17.6,4.760833333333333,15.274418739271244,-15.78947368421051,7.893195922579784,high
1921-07-01,5.197779361905472,17.7,4.695,15.740803163018846,-14.903846153846157,7.857142624425411,high
1921-08-01,5.161294823215733,17.7,4.629166666666666,15.520438301000405,-12.807881773399021,7.807042507691304,high
1921-09-01,5.37752442545826,17.5,4.5633333333333335,13.342049673951028,-12.5,7.743727082456289,high
1921-10-01,5.479257678053349,17.5,4.4975,11.66417078968811,-12.060301507537686,7.660063060863374,high
1921-11-01,5.838196993200893,17.4,4.431666666666667,11.332002889117799,-12.121212121212132,7.567638521436735,high
1921-12-01,6.114158849417272,17.3,4.365833333333333,8.70527916664059,-10.824742268041232,7.4946107722356885,high
1922-01-01,6.287087290347128,16.9,4.3,8.538647188416615,-11.05263157894738,7.411091070661257,high
1922-02-01,6.461305872696983,16.9,4.305,8.391675412169963,-8.15217391304348,7.316562550412484,high
1922-03-01,6.82138724903604,16.7,4.3100000000000005,8.00614707828653,-8.743169398907114,7.208615321856523,high
1922-04-01,7.273253390209863,16.7,4.3149999999999995,4.591656758098095,-7.734806629834267,7.053583583067001,high
1922-05-01,7.593467258919379,16.7,4.32,3.0457950462606576,-5.649717514124298,6.915927586908396,high
1922-06-01,7.557987351755125,16.7,4.325,1.8087288159286175,-5.113636363636376,6.791798748566832,high
1922-07-01,7.602095045774031,16.8,4.33,2.356749577898376,-5.0847457627118615,6.677741443487453,high
1922-08-01,8.020030689895775,16.6,4.335,6.193612576567364,-6.214689265536711,6.57387318938179,high
1922-09-01,8.265083002284301,16.6,4.34,6.99861536956039,-5.142857142857138,6.479466111299561,high
1922-10-01,8.432151998761896,16.7,4.345,5.3539262109139285,-4.571428571428571,6.389820937979238,high
1922-11-01,7.998253772269835,16.8,4.35,5.945750983869602,-3.44827586206895,6.300323803038191,high
1922-12-01,7.964679864939997,16.9,4.3549999999999995,5.775405783754062,-2.3121387283237094,6.219654750868168,high
1923-01-01,8.154200483069152,16.8,4.36,6.1539389511198195,-0.5917159763313529,6.153962281641601,high
1923-02-01,8.533360579065963,16.8,4.335,4.569585724391123,-0.5917159763313529,6.097481379947087,high
1923-03-01,8.700737500978532,16.8,4.31,4.471244762823612,0.5988023952095967,6.0688015833945235,high
1923-04-01,8.372809668463812,16.9,4.285,5.979300965651579,1.197604790419149,6.070609984140849,high
1923-05-01,8.000497867598206,16.9,4.26,9.212231329578312,1.197604790419149,6.08100517032092,high
1923-06-01,7.671825282673076,17.0,4.234999999999999,11.346615187144039,1.7964071856287456,6.079470103033442,high
1923-07-01,7.345985119490647,17.2,4.21,12.360512033295933,2.3809523809523725,6.074134424681474,high
1923-08-01,7.441783174217369,17.1,4.185,11.561987147598686,3.0120481927710774,6.082476401680318,high
1923-09-01,7.45818386718979,17.2,4.16,11.444129250825608,3.6144578313252795,6.095590080886939,high
1923-10-01,7.317400395621475,17.3,4.135,10.519370076487377,3.592814371257491,6.108523397926331,high
1923-11-01,7.546327911916231,17.3,4.109999999999999,10.440085308835844,2.9761904761904656,6.107814781146286,high
1923-12-01,7.8097391449387406,17.3,4.085,10.26862650029512,2.366863905325456,6.102193436982669,high
1924-01-01,8.072249446037375,17.3,4.06,10.509792838807597,2.9761904761904656,6.109988221563168,high
1924-02-01,8.162066220850354,17.2,4.043333333333333,11.083473751218008,2.3809523809523725,6.121326090043893,high
1924-03-01,8.058077044116086,17.1,4.026666666666666,10.631629825857347,1.7857142857142794,6.1277036410643015,high
1924-04-01,7.923620348327974,17.0,4.01,10.987792776965332,0.591715976331364,6.1326346075337295,high
1924-05-01,7.899698330665285,17.0,3.993333333333333,9.826607339538462,0.591715976331364,6.120383443418965,high
1924-06-01,8.051676946396642,17.0,3.9766666666666666,9.667288096274419,0.0,6.111880042058421,high
1924-07-01,8.377712139971827,17.1,3.96,8.696098883015324,-0.5813953488371992,6.0986175724006015,high
1924-08-01,8.717418308548323,17.0,3.943333333333333,7.82755245326634,-0.5847953216374324,6.068491752801099,high
1924-09-01,8.581670375209045,17.1,3.9266666666666667,7.56426517519464,-0.5813953488371992,6.046980124894122,high
1924-10-01,8.419491035872417,17.2,3.91,7.923145513117902,-0.5780346820809301,6.033829835876781,high
1924-11-01,8.888327361250965,17.2,3.8933333333333335,7.627050011067915,-0.5780346820809301,6.020762055110265,high
1924-12-01,9.31063968041637,17.3,3.876666666666667,7.2696321943440445,0.0,6.012428721776931,high
1925-01-01,9.692618852254993,17.3,3.86,6.67448156951207,0.0,6.004095388443599,high
1925-02-01,9.830804722819568,17.2,3.845,6.116103451401278,0.0,5.99567788002609,high
1925-03-01,9.518537538810026,17.3,3.83,5.763944644689212,1.1695906432748426,6.005424468720047,high
1925-04-01,9.476566787903066,17.2,3.815,6.499829085530107,1.17647058823529,5.998221587567586,high
1925-05-01,9.729007694021325,17.3,3.8,7.024215041755455,1.764705882352935,5.9960924530855095,high
1925-06-01,9.796386180450606,17.5,3.785,7.425815803831637,2.941176470588225,6.003767240172062,high
1925-07-01,9.963993891787798,17.7,3.77,7.792860758855702,3.50877192982455,6.024673672920599,high
1925-08-01,10.110918458488943,17.7,3.7550000000000003,8.34296452002743,4.117647058823515,6.067157333051318,high
1925-09-01,10.359247611348502,17.7,3.74,8.309915069353725,3.50877192982455,6.104567033773713,high
1925-10-01,10.718495997022933,17.7,3.725,8.232738684440367,2.9069767441860517,6.120541014892755,high
1925-11-01,10.886317440307938,18.0,3.71,8.96673781750117,4.651162790697683,6.1511307701747135,high
1925-12-01,11.14736523913726,17.9,3.6950000000000003,8.719029349640884,3.4682080924855363,6.163530854113742,high
1926-01-01,11.340966188506242,17.9,3.68,9.127702195110722,3.4682080924855363,6.167680112970263,high
1926-02-01,11.389435672748018,17.9,3.651666666666667,9.707735508788161,4.06976744186045,6.168261508319101,high
1926-03-01,10.71235206273249,17.8,3.6233333333333335,10.715725991272862,2.8901734104046284,6.141841236234088,high
1926-04-01,10.395587685954736,17.9,3.595,11.08851292998132,4.06976744186045,6.125755964916258,high
1926-05-01,10.575158463806101,17.8,3.566666666666667,10.329769326495764,2.8901734104046284,6.100335792841248,high
1926-06-01,11.197979740229961,17.7,3.5383333333333336,10.120351831446639,1.1428571428571344,6.0521038267875,high
1926-07-01,11.869694058481281,17.5,3.51,10.081264835027337,-1.1299435028248594,5.984931855353068,high
1926-08-01,12.488808219521879,17.4,3.4816666666666665,9.717310748241692,-1.6949152542372947,5.904800960907691,high
1926-09-01,12.69261482334472,17.5,3.453333333333333,9.726910703377744,-1.1299435028248594,5.812876514225734,high
1926-10-01,12.42651752158335,17.6,3.425,10.590168770457842,-0.5649717514124131,5.718299135251546,high
1926-11-01,12.615251212344482,17.7,3.3966666666666665,10.801736537684704,-1.6666666666666718,5.607322867721881,high
1926-12-01,13.009052728993133,17.7,3.3683333333333327,10.352082786042605,-1.1173184357541888,5.492833887229755,medium
1927-01-01,13.185930628677793,17.5,3.34,10.550186110804338,-2.2346368715083775,5.370045246633851,medium
1927-02-01,13.633966132216214,17.4,3.339166666666666,10.58671675774303,-2.7932960893854775,5.218562651017177,medium
1927-03-01,14.033257507604494,17.3,3.3383333333333334,10.255454185955081,-2.8089887640449396,5.076106792269184,medium
1927-04-01,14.488222209157053,17.3,3.3375,9.232937680251707,-3.351955307262555,4.890941126972813,medium
1927-05-01,15.002347055737108,17.4,3.336666666666667,8.354306367052345,-2.2471910112359716,4.708663133343355,medium
1927-06-01,15.12033348174753,17.6,3.3358333333333334,7.929457401297713,-0.5649717514124131,4.5342019489951655,medium
1927-07-01,15.82080259447775,17.3,3.335,8.056910807862593,-1.1428571428571344,4.370357151817034,medium
1927-08-01,16.86286185276381,17.2,3.3341666666666665,7.546399231356515,-1.1494252873563204,4.200228149040135,medium
1927-09-01,17.818723713516423,17.3,3.3333333333333335,5.330671932016351,-1.1428571428571344,4.025539174351161,medium
1927-10-01,17.53723785226109,17.4,3.3325,3.924145761444775,-1.1363636363636576,3.8538275894758587,medium
1927-11-01,18.131301434952434,17.3,3.3316666666666666,2.773513939143002,-2.259887005649708,3.6900676615302275,medium
1927-12-01,18.64662402140253,17.3,3.3308333333333335,2.4646872331656633,-2.259887005649708,3.5203732008509623,medium
1928-01-01,18.80612857170077,17.3,3.33,2.8558581777757386,-1.1428571428571344,3.3470317275094894,medium
1928-02-01,18.86885051958404,17.1,3.3525,2.7066962646176362,-1.724137931034464,3.1868305780842023,medium
1928-03-01,19.94341779906454,17.1,3.375,1.5015754780042245,-1.1560693641618491,3.0383077778272978,medium
1928-04-01,21.257909249487497,17.1,3.3975,0.4238839007983719,-1.1560693641618491,2.9228537606391765,medium
1928-05-01,21.832732178740024,17.2,3.42,0.3679331060357782,-1.1494252873563204,2.80259813324454,medium
1928-06-01,20.913421576866703,17.1,3.4425,1.0696773439133667,-2.840909090909094,2.6699495318459388,medium
1928-07-01,21.081905435296786,17.1,3.465,2.857120643809341,-1.1560693641618491,2.51057603714459,medium
1928-08-01,21.762131502579233,17.1,3.4875,2.6006191754111896,-0.5813953488371992,2.3518849220581264,low
1928-09-01,23.00464944615923,17.3,3.51,1.5651364291484837,0.0,2.2015089822085026,low
1928-10-01,23.578344239585032,17.2,3.5324999999999998,2.4584984968321066,-1.1494252873563204,2.037609450492879,low
1928-11-01,25.121984571109586,17.2,3.555,1.803641543905088,-0.5780346820809301,1.8599529886360313,low
1928-12-01,25.301591027426145,17.1,3.5775,1.4079583987518962,-1.1560693641618491,1.6800027755648528,low
1929-01-01,27.083199620832772,17.1,3.6,0.5414671060999243,-1.1560693641618491,1.5215593403873138,low
1929-02-01,27.131672798247383,17.1,3.5741666666666667,0.486083102803625,0.0,1.3974458652100088,low
1929-03-01,27.675748437861877,17.0,3.5483333333333333,0.2500779898800598,-0.5847953216374324,1.2497154280058878,low
1929-04-01,27.568454472898292,16.9,3.5225,-1.007562123565875,-1.1695906432748648,1.0932552242884561,low
1929-05-01,27.698586875008125,17.0,3.4966666666666666,-0.7277053560236002,-1.1627906976744096,0.9456342673250776,low
1929-06-01,27.935467830288676,17.1,3.470833333333333,-0.6724656939746332,0.0,0.8209177140370958,low
1929-07-01,29.9332894068422,17.3,3.4450000000000003,-1.151812043731404,1.1695906432748426,0.7037327354021347,low
1929-08-01,31.48031324717298,17.3,3.4191666666666665,-1.8271445101654349,1.1695906432748426,0.5890204496372172,low
1929-09-01,32.56378859877669,17.3,3.3933333333333335,-1.4156423600160672,0.0,0.47755548148435073,low
1929-10-01,28.961067164354777,17.3,3.3674999999999997,-0.12635553549185108,0.5813953488372103,0.37302544272466076,low
1929-11-01,21.171036000097036,17.3,3.341666666666667,2.8082333031990148,0.5813953488372103,0.26539596633715906,low
1929-12-01,22.00737317641833,17.2,3.315833333333333,2.107085626475169,0.5847953216374213,0.14905713947201651,low
1930-01-01,22.31072429433684,17.1,3.29,1.9211684678503316,0.0,0.007642998057875102,low
