"Date","Predicted","Actual","Upper","Lower","Lpds"
1990-01-01,3.73090957812991,14.9579481869857,4.36501465875662,3.14312899739238,-6.42866141051788
1990-02-01,4.20802247920981,14.9496055876918,4.77992080031275,3.66853023928351,-6.0819425365523
1990-03-01,3.92069184434613,15.0549821102289,4.52938749192654,3.35353610571096,-6.36212929235952
1990-04-01,3.93819201153884,15.2061165216084,4.54403041353388,3.37377637369577,-6.46055376353572
1990-05-01,3.42777200378926,14.4544864274152,4.08251744268428,2.80813409038596,-6.27974033244363
1990-06-01,3.05307919585196,14.4554102325362,3.74551505784887,2.37590277463017,-6.55211446108243
1990-07-01,3.12613347318242,14.5501488443076,3.82299316393119,2.44876354885225,-6.57991615769819
1990-08-01,4.51659515864804,15.7056454563594,5.06335819415729,3.9961684623128,-6.41671498807725
1990-09-01,5.28019455396251,16.1303222714911,5.75458262519123,4.82093299490646,-6.17395265927757
1990-10-01,5.70568763785707,15.8303544825237,6.16821060569919,5.26154965383568,-5.67252793999334
1990-11-01,5.38030919756325,15.4197519131953,5.85080368016171,4.9308222027756,-5.61499424290176
1990-12-01,4.80019391936874,14.522336198856,5.31547646465424,4.30030603361982,-5.40596450335727
1991-01-01,5.00248493280267,14.649112480056,5.50712917019446,4.51237389879073,-5.36774229795019
1991-02-01,3.45894160649526,13.1239838863996,4.09186431017678,2.82587779868318,-5.37200741871807
1991-03-01,3.04936450702958,11.7078155885305,3.72182232747209,2.36571077119252,-4.75965130748215
1991-04-01,2.75210490042629,11.4806604908808,3.45495132601942,2.03141189827134,-4.79821158498246
1991-05-01,2.8579651575795,12.2273327511674,3.54888207641429,2.15067979411643,-5.18196249446743
1991-06-01,2.87580101435793,11.9315518156239,3.56510135758119,2.1707748291595,-4.99122046157048
1991-07-01,2.7897388732705,11.5910942632518,3.50429799786372,2.06392118974432,-4.84799866198281
1991-08-01,2.4283801947741,11.0991402751023,3.19622669123777,1.65560915432565,-4.77007310938601
1991-09-01,2.56536903107364,9.81340932644539,3.31301270510912,1.80811970472325,-4.02010869708667
1991-10-01,2.57252414399011,10.1914025159171,3.31885218285202,1.81656035011313,-4.20301422556812
1991-11-01,2.62584304234989,10.7851720372497,3.36236715234056,1.87945885624258,-4.48604255599055
1991-12-01,2.4907915469796,10.8952469055153,3.24986408148904,1.72370137283208,-4.61984394311585
1992-01-01,1.31637050133173,10.0688389241661,2.1954433523688,0.449328670536399,-4.81713774079899
1992-02-01,1.48443969988494,9.75652099875555,2.34240112862169,0.63936593324937,-4.54744930147363
1992-03-01,1.74918127345232,10.393468426541,2.5733905440467,0.935071156426466,-4.75805555160357
1992-04-01,1.73355992807782,9.92473008658468,2.56042742469934,0.917370590259603,-4.50489115285232
1992-05-01,1.41432718724073,9.40228370768157,2.27967382376996,0.558423566662754,-4.393860368332
1992-06-01,1.72106078059329,8.91511606171027,2.55005521048234,0.903771699529389,-3.99557855767837
1992-07-01,1.46610579316542,7.48956599860078,2.31150999006964,0.607866249308067,-3.48540790156789
1992-08-01,1.37667253363727,7.50521177233503,2.23387821477044,0.50745840742295,-3.52784202820543
1992-09-01,1.38846598919404,6.95448776410601,2.24386758998399,0.521056956337223,-3.30795935635132
1992-10-01,1.68702315509327,6.95463672685392,2.50244452687471,0.856860517881672,-3.2003365938301
1992-11-01,1.27831177448798,7.3658714499208,2.1504735531611,0.39356393103386,-3.51082566838911
1992-12-01,0.735917516811834,6.92570001637467,1.69038180205504,-0.213045610376926,-3.55100177040594
1993-01-01,0.822646470639559,6.89205544225495,1.75294108559761,-0.117816067530628,-3.50583434019881
1993-02-01,0.626335798149545,5.96008359866009,1.58297801796799,-0.340582420020849,-3.22423354117013
1993-03-01,0.352237736082309,5.84589498500139,1.34715055056879,-0.653257652597804,-3.28161451052156
1993-04-01,0.704156280089637,6.58908204128836,1.65094228477312,-0.252695140364833,-3.43158378960608
1993-05-01,0.650866149466986,7.09717971550785,1.60384967986779,-0.313197803827205,-3.66325314282256
1993-06-01,0.570589547853624,7.60336204726311,1.53604024071342,-0.402574398292995,-3.92745110117649
1993-07-01,0.640365739513515,7.6491577847394,1.6220600994687,-0.317705587121235,-3.92043458346958
1993-08-01,0.422324623427844,7.43238863252456,1.43262659877794,-0.560479278882775,-3.91986906297123
1993-09-01,0.262711949937714,7.60979634683006,1.29378250690645,-0.742782987421968,-4.08116665965023
1993-10-01,0.160857249093658,7.74932393810008,1.20013270798554,-0.859214531813977,-4.20125944826556
1993-11-01,0.223617246352464,7.91503760691608,1.25801694943621,-0.787472694212699,-4.2543956648707
1993-12-01,0.111941672755388,8.1575467808096,1.15666070596451,-0.915130616694631,-4.44015085105934
1994-01-01,-0.126377755821171,8.4698885504678,0.927734495351864,-1.20705769684359,-4.75760894307059
1994-02-01,0.00446938322852617,8.57409168935146,1.04169767848978,-1.05769666446203,-4.74347457823917
1994-03-01,0.384697727808587,8.52579855183389,1.37387499526228,-0.627808802803215,-4.5055276612293
1994-04-01,1.07201485946541,8.98080685186899,1.9770418582598,0.15044845145191,-4.38450730850385
1994-05-01,0.947255756439809,8.52781230578765,1.86876247084874,0.00823533903828336,-4.21175090877549
1994-06-01,0.86398611275507,8.71658207274504,1.7967420011619,-0.0865121342590663,-4.35319101186669
1994-07-01,1.06808659368636,8.57371728216079,1.96416324255276,0.148510007070927,-4.17821793584573
1994-08-01,0.656110538668197,8.13150700249778,1.61126430072079,-0.319859323212156,-4.16034270191793
1994-09-01,0.620075050415168,8.34676666405327,1.57980669858334,-0.361053635770984,-4.28951477088174
