"Date","Predicted","Actual","Upper","Lower","Lpds"
1990-01-01,4.76255240692402,14.9579481869857,7.15004605781368,1.9687645918372,-5.48311701624376
1990-02-01,5.09491485046705,14.9496055876918,7.34507167577295,2.36549685545187,-5.29094648459035
1990-03-01,4.89475695976254,15.0549821102289,7.22347440330244,2.12445705631944,-5.47027465717418
1990-04-01,4.90694778151022,15.2061165216084,7.23189999283316,2.14029122827389,-5.56018387169065
1990-05-01,4.5513832167606,14.4544864274152,7.05148517636125,1.71597825487554,-5.28407642793129
1990-06-01,4.29036781151339,14.4554102325362,6.9492479462921,1.40706175637677,-5.42266522132173
1990-07-01,4.19818394666114,14.5501488443076,6.956331360901,1.46822197301826,-5.47421792170148
1990-08-01,5.18211864090602,15.7056454563594,7.47147374639584,2.64879989082368,-5.66859588947139
1990-09-01,5.72246573957687,16.1303222714911,7.96383180444827,3.29629104077356,-5.61509203387829
1990-10-01,6.02355811183085,15.8303544825237,8.31717395813863,3.64715984678008,-5.23791193470629
1990-11-01,5.79331002983701,15.4197519131953,8.03717230466989,3.38053574929785,-5.12389637981938
1990-12-01,5.38280209938227,14.522336198856,7.63789352728045,2.89328140031715,-4.82593982905476
1991-01-01,5.61978672939694,14.649112480056,7.77598275294513,3.14227255831954,-4.80272675304489
1991-02-01,4.54088505923399,13.1239838863996,7.06803840914312,1.82956036506494,-4.51405908236672
1991-03-01,4.2545999844048,11.7078155885305,6.95916846182637,1.46688218304959,-3.9535897133118
1991-04-01,4.04682228191328,11.4806604908808,6.87009011335931,1.2055731572918,-3.93631362718426
1991-05-01,4.12081619338948,12.2273327511674,6.90162389660953,1.29872863779344,-4.24996046213925
1991-06-01,4.13328305151978,11.9315518156239,6.90649327124098,1.31426791713277,-4.10458677999919
1991-07-01,4.02720145887718,11.5910942632518,6.89095635982266,1.28670419772931,-3.97622422317985
1991-08-01,3.77226511826354,11.0991402751023,6.79336446841504,0.965735684182503,-3.86004030156615
1991-09-01,3.86890990558798,9.81340932644539,6.82999525241781,1.08496120186487,-3.33759129118923
1991-10-01,3.87395779404936,10.1914025159171,6.83103743204541,1.09118421050177,-3.46800784222144
1991-11-01,3.91157395118706,10.7851720372497,6.84776404495643,1.13755719844431,-3.68019266923868
1991-12-01,3.81629594605553,10.8952469055153,6.81181919593311,1.01996072803347,-3.7589664504875
1992-01-01,2.92715030891714,10.0688389241661,6.52352418493256,-0.088091732316114,-3.73310379150518
1992-02-01,3.04865031455771,9.75652099875555,6.56710246676319,0.0709561800840775,-3.57490534465111
1992-03-01,3.24003638028912,10.393468426541,6.62014736393658,0.317711758960569,-3.75442746013456
1992-04-01,3.22874345114175,9.92473008658468,6.61787952732587,0.303155048133462,-3.57794595486456
1992-05-01,2.99796481861272,9.40228370768157,6.54883021148506,0.00426626546754972,-3.46476163666636
1992-06-01,3.21970761053,8.91511606171027,6.61606495735199,0.291468370232047,-3.23764817468471
1992-07-01,3.11411841599597,7.48956599860078,6.59875347315448,0.0405344445767571,-2.91231526502834
1992-08-01,3.05002299879656,7.50521177233503,6.57414787246272,-0.0481950389001628,-2.9318826237139
1992-09-01,3.05847518379039,6.95448776410601,6.57684219508582,-0.0361777756118786,-2.80634814781966
1992-10-01,3.27244643125635,6.95463672685392,6.63775111688991,0.252637139819628,-2.75880673859479
1992-11-01,2.97952938236138,7.3658714499208,6.55147748534406,-0.138156723611164,-2.91624830657528
1992-12-01,2.59080390801618,6.92570001637467,6.44236188004722,-0.645358847513425,-2.90927739569076
1993-01-01,2.56535079163702,6.89205544225495,6.3371797834259,-0.580448927888327,-2.88806750091028
1993-02-01,2.42145038563233,5.96008359866009,6.29454433361755,-0.76523033882941,-2.73057849353016
1993-03-01,2.22052996741829,5.84589498500139,6.2209402247966,-1.02809717313219,-2.75078807221435
1993-04-01,2.4784946553331,6.58908204128836,6.31254514840103,-0.69164279712,-2.84197409277886
1993-05-01,2.43943171832934,7.09717971550785,6.30034513372288,-0.742034282910501,-2.96592953970984
1993-06-01,2.38058705431635,7.60336204726311,6.27888091277979,-0.819856977217649,-3.10985044732256
1993-07-01,2.45378639313238,7.6491577847394,6.26420192801241,-0.756050953219041,-3.11044863997099
1993-08-01,2.29328924521034,7.43238863252456,6.21637673046485,-0.972302947901195,-3.0948539027281
1993-09-01,2.17580049204641,7.60979634683006,6.18972938190689,-1.12723841673726,-3.17388281008514
1993-10-01,2.1008266096824,7.74932393810008,6.15597630839362,-1.22670203977138,-3.23348997890028
1993-11-01,2.1470234038672,7.91503760691608,6.17986973722486,-1.16515991767103,-3.26885629804435
1993-12-01,2.06482050848371,8.1575467808096,6.13693196078017,-1.27589563393153,-3.36521823734585
1994-01-01,1.92558542428401,8.4698885504678,6.14449053901427,-1.51004865534187,-3.52106653139493
1994-02-01,2.02158333279793,8.57409168935146,6.16770133002732,-1.3845589525421,-3.5274853622333
1994-03-01,2.30054339338839,8.52579855183389,6.24872424610519,-1.0176689085012,-3.42840903234198
1994-04-01,2.80480361339805,8.98080685186899,6.42212520100805,-0.343376750913172,-3.42723965838166
1994-05-01,2.71327228114645,8.52781230578765,6.39031636896239,-0.466284411456346,-3.30736062526929
1994-06-01,2.65218029476838,8.71658207274504,6.36632100068111,-0.544285585453073,-3.38587425822625
1994-07-01,2.71426995872423,8.57371728216079,6.4263658722341,-0.354674588374959,-3.24913536288164
1994-08-01,2.40800691108716,8.13150700249778,6.34270351446813,-0.761674615527283,-3.20143234632272
1994-09-01,2.38121812489186,8.34676666405327,6.33560989374445,-0.798342817625188,-3.27327003650969
